platform,product_id,rating,comment,Quality,Price,Delivery,Service
tiki,42899542,5,Áo mềm mại. Đường may ngay ngắn. Giao hàng nhanh.,-1,-1,-1,-1
tiki,42899542,4,"Chất vải khá tốt, chỉ là mua size hơi nhỏ.",-1,-1,-1,-1
tiki,42899542,5,"Giao nhanh, đóng gói cẩn thận, để về chồng mình mặc vừa k thì đánh giá tiếp nhé",-1,-1,-1,-1
tiki,42899542,4,"Giao hàng nhanh, đóng gói chắc chắn, sản phẩm chất lượng ok ................",-1,-1,-1,-1
tiki,42899542,5,sp chất lượng tốt,-1,-1,-1,-1
tiki,42899542,5,Giao hàng siêu nhanh trong ngày. Áo cực chất 100 % cootton thấm hút tốt mồ hôi lắm. mua 2 chiếc thay đổi,-1,-1,-1,-1
tiki,42899542,5,form đẹp. mặc mát.,-1,-1,-1,-1
tiki,42899542,5,chất đẹp quá,-1,-1,-1,-1
tiki,42899542,5,"rẻ, đẹp",-1,-1,-1,-1
tiki,42899542,5,"Áo chất. Giao hàng chuẩn size, mặc body, đã mua nhiều lần của shop rồi. Mua cả quần,tất áo 5*",-1,-1,-1,-1
tiki,42899542,5,"Áo đẹp như quảng cáo. giao nhanh, đúng sản phẩm đặt, sẽ ủng hộ dài . 5* hàng chất, uy tín.",-1,-1,-1,-1
tiki,42899542,5,"Chất lượng tốt, giá tốt. Giao hàng cực nhanh. Sẽ tham khảo thêm sản phẩm khác của brand này",-1,-1,-1,-1
tiki,42899542,5,"áo mặc đẹp, giống mô tả, thấm hút mồ hôi tốt, vải không dão dù giặt tay hay giặt máy. mới mua thử 1 chiếc để xem có như quảng cáo không, chắc sẽ mua thêm vài chiếc thay đổi.",-1,-1,-1,-1
tiki,42899542,5,"Sản phẩm tốt, chất liệu đẹp, co dãn thoải mái.",-1,-1,-1,-1
tiki,42899542,5,"Giao hàng quá nhanh, mới đặt tối qua, hôm nay đã có hàng. Vải mịn, rất hài lòng.",-1,-1,-1,-1
tiki,42899542,5,"Chất lượng tốt , giao nhanh, đóng gói đẹp. Mua lần thứ 2 của shop, rất đáng tiền.",-1,-1,-1,-1
tiki,42899542,5,"Chất liệu ok, shop nên tư vấn size theo số cân kg",-1,-1,-1,-1
tiki,42899542,5,Tốt.,-1,-1,-1,-1
tiki,42899542,4,Chất,-1,-1,-1,-1
tiki,42899542,5,"Áo đẹp lắm ạ, vải củng tốt, hài lòng ghê nha shop! Cám ơn shop ạ!",-1,-1,-1,-1
tiki,42899542,5,"rất thích chất vải ko xù, mặc mát",-1,-1,-1,-1
tiki,42899542,5,Sản phẩm chất lượng tốt,-1,-1,-1,-1
tiki,42899542,5,"Áo đẹp, vải có vẻ khá mát, vừa đặt tối CN sáng thứ 2 đã nhận hàng, tks shop!",-1,-1,-1,-1
tiki,42899542,5,"Hàng y hình, vải OK dầy dặn, đáng tiền!!",-1,-1,-1,-1
tiki,42899542,5,"dày dặn, nhưng mát lắm nha mng. ck em khen em hết lời.",-1,-1,-1,-1
tiki,42899542,5,ok *** mát đóng gói kỹ càng Giao Hàng Nhanh tiếp tục ủng hộ shop,-1,-1,-1,-1
tiki,42899542,4,"chất vải OK , mặc mát",-1,-1,-1,-1
tiki,42899542,5,giao hàng nhanh chóng gói hàng cẩn thận cảm ơn shop nhiều nhé bạn,-1,-1,-1,-1
tiki,42899542,5,Đẹp!,-1,-1,-1,-1
tiki,42899542,5,"chất lượng tốt, thoáng mát, ko bị dãn",-1,-1,-1,-1
tiki,42899542,4,Hàng ok trong tầm giá,-1,-1,-1,-1
tiki,42899542,5,ik,-1,-1,-1,-1
tiki,42899542,5,"thoáng mát, 95 % cotton, form body mặc vào khá gọn người.",-1,-1,-1,-1
tiki,42899542,4,chất lượng ok mà lỡ mua size hơi chật,-1,-1,-1,-1
tiki,42899542,5,Áo mềm co giãn tốt và mặc rất thoáng,-1,-1,-1,-1
tiki,42899542,5,"áo mặc rất vừa, lên body rất đẹp, mặc chơi thể thao , tập Gym khá ok đó, thoải mái, thoáng mát. giao hàng nhanh thân thiện, mở cho coi hàng luôn mới yên tâm.",-1,-1,-1,-1
tiki,42899542,5,"Giao hàng nhanh , đúng mẫu mã chất lượng tốt",-1,-1,-1,-1
tiki,42899542,5,Áo đẹp mình mua lần hai rồi ạ,-1,-1,-1,-1
tiki,42899542,5,"áo rất đẹp, mặc thoải mái dễ chịu, mặc lót bên trong hoặc đi tầm Gym rất ok, vải mát thấm hút mồ hôi rất tốt. vài hôm nữa mua thêm 2 cái của shop",-1,-1,-1,-1
tiki,42899542,4,Hài lòng,-1,-1,-1,-1
tiki,42899542,5,đẹp.giao hàng nhanh,-1,-1,-1,-1
tiki,42899542,5,"Thun mát, chất liệu ok, tốt trong tầm giá. 5*",-1,-1,-1,-1
tiki,42899542,5,"vải mềm tốt mặc thì thoáng mát, giao hàng nhanh, good",-1,-1,-1,-1
tiki,42899542,5,Rất thích ạ,-1,-1,-1,-1
tiki,42899542,5,"sản phẩm đẹp như quảng cáo, mặc lên khá ôm gọn, mềm mát, mình rất hài lòng. ủng hộ 5*",-1,-1,-1,-1
tiki,42899542,5,tốt nhưng hơi chật so với size,-1,-1,-1,-1
tiki,42899542,5,"Vải đẹp, mát, đường may tỉ mỉ, có logo thương hiệu nhìn áo đẹp hẳn, đã mua 2 cái màu đen và ghi mặc rất vừa, rất thích hợp đi tập gym.",-1,-1,-1,-1
tiki,42899542,5,"Áo đẹp, đóng gói cẩn thận.",-1,-1,-1,-1
tiki,42899542,5,Chất OK,-1,-1,-1,-1
tiki,42899542,5,"hàng nguyên vẹn, đúng size,mặc vừa vặn nhưng hơi bó,giao hàng nhanh xứng đáng 5 sao",-1,-1,-1,-1
tiki,42899542,5,"đã mặc được 1 hôm thấy vải mặc rất mát, co giãn tốt, giặt áo đen cũng không bị phai màu. hàng chính hãng, uy tín. 5*",-1,-1,-1,-1
tiki,42899542,5,"Hàng chất lượng, size nhỏ hơn mẫu",-1,-1,-1,-1
tiki,42899542,5,Áo đẹp,-1,-1,-1,-1
tiki,42899542,5,"áo dùng rất tốt, chất vải co giãn mềm mịn, mặc mát.sẽ còn tiếp tục mua thêm hàng của shop",-1,-1,-1,-1
tiki,42899542,5,Tôt,-1,-1,-1,-1
tiki,42899542,5,hàng ok cl tốt đúng mẫu  và size.mn nên mua shop này hagf over like,-1,-1,-1,-1
tiki,42899542,5,Chuẩn đẹp shop nha,-1,-1,-1,-1
tiki,42899542,5,"Vải đẹp, mềm và mát, đặt hai cái áo shop đóng mỗi cái một hộp rất đẹp, sẽ ủng hộ lần sau nữa",-1,-1,-1,-1
tiki,42899542,5,mặc mát,-1,-1,-1,-1
tiki,42899542,5,"Tiki dự kiến giao trong 1 tuần, mà 2 hôm đã có rồi, thật tuyệt. Áo mặc rất đẹp và thoải mái, sẽ mua thêm áo trắng nữa",-1,-1,-1,-1
tiki,42899542,5,"hàng việt nam, chất lượng rất tốt, vải mặc mát, thoải mái, giao hàng tiki cũng rất nhanh. rất hài lòng",-1,-1,-1,-1
tiki,42899542,5,"giao hàng nhanh, đúng màu đúng size mình chọn. tập thể dục thể thao, tập gym hoặc mặc lót bên trong đều được.",-1,-1,-1,-1
tiki,42899542,5,"chất lượng tốt, giao hàng nhanh, 65kg size L vừa luôn, mặc rất thoải mái, hôm nao đặt thêm 2 cái màu trắng nữa.",-1,-1,-1,-1
tiki,42899542,4,"đã nhận combo 2 áo..hàng đẹp chất lượng tốt,tôi rất hài lòng?",-1,-1,-1,-1
tiki,42899542,5,"Áo đẹp, chất mát, hàng hiệu rất tốt!",-1,-1,-1,-1
tiki,42899542,5,đã nhận đc hàng. tiki giao hàng nhanh mà shop quần áo đẹp lắm. ủng hộ shop,-1,-1,-1,-1
tiki,42899542,5,tôt,-1,-1,-1,-1
tiki,42899542,5,"giao hàng nhanh, nhiệt tình thân thiện. áo mặc co gian thoải mái, thấm hút mồ hôi tốt. rất ưng ý",-1,-1,-1,-1
tiki,42899542,5,Tốt tốt. Chất liệu tốt kiểu dáng trẻ trung.,-1,-1,-1,-1
tiki,42899542,5,"chất vải tốt, đẹp,",-1,-1,-1,-1
tiki,42899542,4,Chất lượng ok. Hài lòng,-1,-1,-1,-1
tiki,42899542,5,"áo nhẹ, mát, chất lượng tốt",-1,-1,-1,-1
tiki,42899542,5,Áo mặc tốt và mát. Mọi ng nên mua nhé,-1,-1,-1,-1
tiki,42899542,5,"Mặc rất đẹp, vừa vặn, chất liệu vải tốt",-1,-1,-1,-1
tiki,42899542,5,vải đẹp.. rất OK lần sau mua tiếp,-1,-1,-1,-1
tiki,42899542,5,vải đẹp. mất. giao hàng vui vẻ. thanks.,-1,-1,-1,-1
tiki,42899542,5,"ok, áo đẹp giao nhanh, đóng gói ẩn thận!",-1,-1,-1,-1
tiki,42899542,5,cũng ok phù hợp với mức giá ạ,-1,-1,-1,-1
tiki,42899542,5,"Áo đúng mô tả, bảng size chuẩn, cho 5 sao",-1,-1,-1,-1
tiki,42899542,4,"đẹp, cầm mát tay",-1,-1,-1,-1
tiki,42899542,5,"ok ...,........................",-1,-1,-1,-1
tiki,275515112,5,"Mình nhận được nồi hầm đa năng loại nhỏ 2,5 lít phù hợp cho gia đình ít người mình mua lần 2, lần đầu mua cho con dùng thích quá giờ mua cho mình. Nồi đẹp hầm lại nhanh mình săn được giá giảm ngày 5.5, mọi người cứ yên tâm mua nhé.",-1,-1,-1,-1
tiki,275515112,5,"Nồi nhỏ gọn , áp suất nồi rất tốt , sp đúng chính hãng check đc bảo hành chính hãng . Giao hàng của TIKI rất nhanh,đồng kiểm dễ dàng . Chưa biết sử dụng nv cskh của Elmich hướng dẫn , trả lời thắc mắc rất nhiệt tình . Nên mua tại đây nha mn .TIKI trading và cskh Elmich",-1,-1,-1,-1
tiki,275515112,5,"Nồi màu xanh siêu xinh, ở ngoài đẹp hơn trên hình nha mn. Mình cân nhắc giữa nồi này với loại 5L, sợ nồi bé nhưng xài thử thì thấy vừa phải cho gđ 2-3 người. Vừa *** thử hầm sườn 30’ mềm, thơm ngon. Nấu xôi 8’ cũng ngon nhưng hơi khô giống xôi hông và có lớp cháy giòn, chắc lần sau sẽ thêm ít nước. Nấu xong bấm nút xả hết hơi mới mở nắp được, tính nay an toàn này khá hay. Nói chung là rất ưng ý.",-1,-1,-1,-1
tiki,275515112,5,Bền chắc chắn  Hầm đồ ăn nhanh chóng mềm.  Tháo gỡ rửa vệ sinh dễ dàng  Thao tác dễ sử dụng  Lòng nồi dung tích nhử đựng được ít. Nấu tầm 2-3 người ăn,-1,-1,-1,-1
tiki,275515112,5,"Nấu mềm, nhỏ nhắn xinh xắn dễ thương, dễ nấu, tiện lợi hơn nồi bếp ga nhiều  Trời ơi nhưng k ngờ nồi nhỏ xí, nhà m 2 ng lớn 2 bé nhỏ nấu đầy nồi mới đc 1 bữa, đc 1,5 tô canh  Nồi 2.5L mà bằng cái nồi cơm 1L thui à",-1,-1,-1,-1
tiki,275515112,5,"Nồi áp suất Elmich PCE- 1805 thấy ổn, nhỏ gọn đẹp, gđ nhỏ Sài rất tiện lợi, hàng tiêu chuẩn châu âu chắc Sài ổn. Nếu ai có nhu cầu, nên mua Sài, rất tiện lợi và hữu ích.",-1,-1,-1,-1
tiki,275515112,5,"Giao hàng siêu nhanh, đầy đủ phụ kiện, giá sale rrr, nồi đẹp, màu rất dễ thương",-1,-1,-1,-1
tiki,275515112,5,"Nồi nhỏ gọn, dáng đẹp. Giao hàng nhanh. Chưa dùng nên chưa đánh giá được chất lượng sp. Giá cả hợp lý hơn nhiều đại lý khác.",-1,-1,-1,-1
tiki,275515112,5,"Như giới thiệu, màu xanh đẹp mắt, Nồi hầm nhanh nhừ, nhỏ gọn, phù hợp với gđ 4-5ng.",-1,-1,-1,-1
tiki,275515112,5,Ưng ý. Đúng như mô tả. Nồi dày dặn chắc chắn. Cho shop 5 sao,-1,-1,-1,-1
tiki,275515112,5,siêu siêu ưng lun á trời. nấu cháo cho bé 20 phút có ăn rùi. biết thế mua sớm hơn. nấu cháo chả phải canh lửa hay sợ trào. ưng quá ưng. nồi bé bé xinh xinh mà chắc chắn. ưng lắm,-1,-1,-1,-1
tiki,275515112,4,nồi xài chưa hết bảo hành đã bị sự cố. shop cho địa chỉ bảo hành ở Huế nhé,-1,-1,-1,-1
tiki,275515112,5,Tuyệt vời. Mua lại mà bị nhiều tiền hơn mua lần đầu,-1,-1,-1,-1
tiki,275515112,5,"Giáo hàng cực nhanh,nồi đẹp,đóng gói chắc chắn, giá rẻ mà nhìn rất xịn",-1,-1,-1,-1
tiki,275515112,4,"Sản phẩm đúng như mô tả, lòng nồi hơi mỏng, nồi cơ nên dễ thao tác, chức năng hạn chế. Giao hàng đúng hẹn",-1,-1,-1,-1
tiki,275515112,5,"Giao hàng nhanh, nồi bé xinh. Chất lượng chưa đánh giá được vì nay mình chưa kịp nấu",-1,-1,-1,-1
tiki,275515112,5,Sử dụng ok,-1,-1,-1,-1
tiki,275515112,5,"hàng chính hãng, không có gì phải bàn, nồi nhỏ xinh, phù hợp 1-2 người ăn. nồi chắc chắn dày dặn",-1,-1,-1,-1
tiki,275515112,4,"mới sử dụng 2 ngày, hiện rất tốt",-1,-1,-1,-1
tiki,275515112,5,Nhỏ xinh. Mẹ mình khen nấu cơm nhanh và ngon.,-1,-1,-1,-1
tiki,275515112,5,"Đẹp, vận hành êm, không trào, nhanh nhừ .",-1,-1,-1,-1
tiki,275515112,5,sản phẩm chất lượng giao hàng nhanh sẽ ủng hộ tiếp....,-1,-1,-1,-1
tiki,275515112,5,"Nấu cơm nhanh, ngon. Hợp với gia đình ít người",-1,-1,-1,-1
tiki,275515112,5,"Nồi mẫu mã đẹp, giao hàng nhanh đóng gói cẩn thận ❤️❤️❤️❤️❤️",-1,-1,-1,-1
tiki,275515112,4,"Dùng ổn, nhưng sao nút vặn thời gian không trở ngược lại. Mình tự canh giờ rồi vặn ngược lại tắt",-1,-1,-1,-1
tiki,275515112,5,Nồi nấu tốt. Rất đáng mua,-1,-1,-1,-1
tiki,275515112,5,Sử dụng rất hiệu quả,-1,-1,-1,-1
tiki,275515112,4,"Chưa *** với thức ăn. Thiết kế nhỏ gọn màu sang trọng sạch sẽ, lòng nồi bé, 2.5L chắc tính cả vỏ, nắp nồi xoay ngang lúc nhấc lên hơi khó, núm vặn chức năng hơi thủ công.",-1,-1,-1,-1
tiki,275515112,5,do tốt,-1,-1,-1,-1
tiki,275515112,4,"Nồi đẹp, nấu ok mà mỗi tội bé quá",-1,-1,-1,-1
tiki,275515112,5,"Đẹp, chắc chắn nhưng dung tích hơi nhỏ nha",-1,-1,-1,-1
tiki,275515112,5,"Dùng nấu cháo tốt, hầm tốt",-1,-1,-1,-1
tiki,275515112,5,Bé bé xinh xinh phù hợp nhà ít người,-1,-1,-1,-1
tiki,275515112,4,"giá phù hợp, tốt",-1,-1,-1,-1
tiki,275515112,5,"Nồi dùng tốt. Mình mua cho mẹ, mẹ mình rất ưng",-1,-1,-1,-1
tiki,275515112,5,Nồi rất ok nhé mọi người,-1,-1,-1,-1
tiki,275515112,5,nhỏ gọn đẹp chắc chắn hầm nhanh nhừ cảm ơn Elmich và Tiki nha,-1,-1,-1,-1
tiki,275515112,5,"Rất ưng, nồi tốt giống quảng cáo",-1,-1,-1,-1
tiki,275515112,5,Good 👍👍👍,-1,-1,-1,-1
tiki,275515112,5,"Nồi nhỏ xinh, giữ nhiệt tốt. Hầm nhanh nhừ",-1,-1,-1,-1
tiki,275515112,5,Tuyệt,-1,-1,-1,-1
tiki,275515112,4,"Nồi xinh, nhìn xịn xò, lòng nồi bé = 1/2 lòng nồi cơm điện loại 1,5L",-1,-1,-1,-1
tiki,275515112,5,đẹp nhưng hơi bé,-1,-1,-1,-1
tiki,275515112,5,"Giáo nhanh, đồ nấu 1 lúc là nhừ",-1,-1,-1,-1
tiki,275515112,5,Rất tốt,-1,-1,-1,-1
tiki,275515112,5,áp suất Elmich PCE-1805 dung tích 2.5L - Hàng Chính Hãng,-1,-1,-1,-1
tiki,275515112,5,Đẹp.  Hàng đúng như quảng cáo. Giao hàng nhanh.  Chưa sử dụng nhưng thấy ok,-1,-1,-1,-1
tiki,275515112,5,"Nồi đẹp gọn, nấu ngon, giá cả rất phù hợp",-1,-1,-1,-1
tiki,275515112,5,Nồi nấu cơm rất tiện,-1,-1,-1,-1
tiki,275515112,5,"Tốt, săn đc giá rẻ. Giao hỏa tốc siêu nhanh",-1,-1,-1,-1
tiki,275515112,5,đẹp tốt rẻ,-1,-1,-1,-1
tiki,275515112,4,Nồi dễ xước chống dính,-1,-1,-1,-1
tiki,275515112,5,Chất lượng tuyệt vời,-1,-1,-1,-1
tiki,275515112,4,"Nồi cx tạm ổn, nhưng các lò xo và chốt hơi lỏng lẻo",-1,-1,-1,-1
tiki,275515112,5,"Nấu nhanh mềm, dễ sử dụng có điều hơi nhỏ.",-1,-1,-1,-1
tiki,275515112,5,"Mình đã nhận được hàng, vận chuyển nhanh chóng.",-1,-1,-1,-1
tiki,275515112,5,Fjucbnvc n,-1,-1,-1,-1
tiki,275515112,4,Chờ thời gian,-1,-1,-1,-1
tiki,275515112,5,"Đẹp, vừa vặn nấu 4 người ăn",-1,-1,-1,-1
tiki,275515112,5,OK,-1,-1,-1,-1
tiki,275515112,5,Like like like,-1,-1,-1,-1
tiki,275515112,5,Chắc chắn nhanh nhừ,-1,-1,-1,-1
tiki,275515112,4,Cũng khá ổn,-1,-1,-1,-1
tiki,275515112,5,"Sản phẩm tốt cho gia đình ít người, rất kinh tế",-1,-1,-1,-1
tiki,53243293,4,"Mình đã thực hành theo mấy món trên Kênh Youtube chị của Emma Phạm. Mua sách vì mình thấy mình đọc thì nhớ lâu hơn nghe. Còn làm theo thì mình mở lại Video. Sách in hình rõ nét. Nội dung là các công thức ngắn gọn, dễ thực hiện.",-1,-1,-1,-1
tiki,53243293,5,"Đọc hết ngay trong đêm.Viết dễ hiểu,không chêm tiếng anh,công thức đơn giản, nói ngắn gọn.Có thêm công thức nấu đồ ăn đơn giản ngọa sunh tố .Giao hàng 2 giờ siweu nhanh",-1,-1,-1,-1
tiki,53243293,5,"Chưa định mua nhưng tìm sách liên quan giảm cân thì ra cuốn này, lại đúng đợt giảm 50%, mới đặt tối sáng giao lại free ship (không còn gì tuyệt hơn). Sách in màu đẹp, chữ to, rời, dễ đọc, sắp xếp khoa học.  Quan trọng có hướng dẫn kỹ phương pháp và công thức. Xem hướng dẫn trên youtube mình cũng phải ghi ra nên có sách mình dễ thực hiện hơn. Cảm ơn tiki.",-1,-1,-1,-1
tiki,53243293,5,"Green smoothie là sự kết hợp hài hòa giữa các loại trái cây ( khá giống sinh tố ở Việt Nam) và có thêm một số loại hạt, socola, hoặc kem tùy theo công thức.Do được chế biến từ các loại trái cây với nhau nên Green smoothie được liệt kê vào danh sách các thức uống tốt cho sức khỏe.",-1,-1,-1,-1
tiki,53243293,5,"Một cuốn sách chất lượng, hướng dẫn lối sống và ăn uống lành mạnh, healthy, rất dễ hiểu. Các nguyên liệu dễ mua, dễ dùng. Lại còn được Tiki giảm giá sách nữa chứ! Thật tuyệt vời. Biết ơn tác giả, biết ơn Tiki rất nhiều",-1,-1,-1,-1
tiki,53243293,5,"ui giao hàg nhanh ghê, mình tưởg có bọc sách như mn nhưg may n k bị quăn hay gãy sách. Ndug sách hay, chi tiết phù hợp vs mục đích của mình, có nhiều côg thức",-1,-1,-1,-1
tiki,53243293,5,"Sách rất hay, đẹp nữa.",-1,-1,-1,-1
tiki,53243293,5,"Đã nhận được hàng, ship nhanh, sách nhận về đẹp, ủng hộ nhiều ạ",-1,-1,-1,-1
tiki,53243293,5,"Sách in màu rất đẹp, trang sách dày dặn.  Nội dung tác giả viết dễ hiểu, không có quá nhiều từ khoa học hay chuyên ngành gì cả ? Mình đang tập làm thử các món trong sách của chị Emma hướng dẫn, hi vọng sẽ theo được lâu dài ?",-1,-1,-1,-1
tiki,53243293,4,"Chưa đọc sách nhưng cách vận chuyển là không hài lòng, sách không có màn co thì ít ra cũng bỏ túi bóng cho đỡ bị ướt nếu mưa, khi nhận sách thì cái thùng vỡ nát bét, sách quăng góc luôn! Nghĩ sao mà giao hàng vậy cho khách được luôn!!!",-1,-1,-1,-1
tiki,53243293,4,sách gợi ý những món sinh tố khá ngon. giúp cơ thể nhẹ nhàng và dễ chịu hơn.,-1,-1,-1,-1
tiki,53243293,5,"Sách đẹp, chất lượng giấy tốt, màu sắc bắt mắt Sách cung cấp kiến thức cơ bản, áp dụng được ngay, rất cần cho mọi người muốn có 1 sự thay đổi tích cực trong cuộc sống. ?",-1,-1,-1,-1
tiki,53243293,5,"Mình nhận được sáng nay và mở ra đọc ngay. Sách màu sắc bắt mắt, nội dung kết cấu hợp lý, kiến thức được trình bày một cách dễ hiểu, dễ làm. Khi đọc review mình cũng băn khoăn vì mọi người nói là công thức sẵn có trên mạng. Thật ra thì mình không nghĩ thế, công thức là một chuyện, cách cung cấp kiến thức để người đọc hiểu và làm được lại là một chuyện khác. Mình rất hài lòng với nội dung của cuốn sách. Mình quyết định tham gia thử thách 7 ngày sinh tố xanh của chị Emma. Hơi phiền một chút xíu là sách bị dính trang khá nhiều, phải lấy kéo cắt, làm xấu sách :(",-1,-1,-1,-1
tiki,53243293,4,"Cuốn sách trình bày đẹp, nhiều hình ảnh, chữ rõ ràng. Nguyên liệu dễ tìm. Khi chế biến thử theo công thức thì ra sản phẩm cuối cùng cũng khá dễ uống. Ngoài ra, mình mua khi giá giảm 50%.",-1,-1,-1,-1
tiki,53243293,4,Sách đẹp mình mua hẳn 2 cuốn của tác giả này lun. Hình ảnh trong sách đẹp và bắt mắt người đọc,-1,-1,-1,-1
tiki,53243293,5,"Sách đẹp, hữu ích, được đóng gói cẩn thận, shipper giao hàng nhanh, thân thiện",-1,-1,-1,-1
